2810.0,670.0
2809.5,668.5
2808.5,666.5
2807.0,664.5
2806.0,662.5
2805.5,662.5
2800.5,659.5
2784.0,653.5
2767.0,648.5
2749.0,642.5
2732.0,637.5
2715.0,631.5
2698.0,626.5
2680.0,620.5
2664.0,616.5
2648.0,611.5
2632.5,606.5
2616.5,602.0
2599.5,598.0
2584.5,594.0
2569.5,590.0
2554.5,586.5
2539.5,582.5
2524.5,578.5
2509.0,575.5
2493.0,571.5
2478.0,567.5
2463.0,564.5
2448.0,560.5
2433.0,557.5
2417.0,553.5
2403.0,550.5
2389.0,547.5
2374.0,545.5
2360.0,542.5
2346.0,539.5
2331.0,536.5
2318.0,534.5
2305.0,531.5
2291.0,529.5
2277.0,527.5
2263.0,525.5
2250.0,523.5
2236.0,521.5
2222.0,519.5
2208.0,517.5
2195.0,515.5
2181.0,513.5
2167.0,511.5
2154.0,510.5
2142.0,509.5
2129.0,508.5
2116.0,507.5
2103.0,506.5
2090.0,505.5
2078.0,503.5
2065.0,502.5
2052.0,501.5
2039.0,500.5
2028.0,500.5
2016.0,500.5
2004.0,499.5
1992.0,499.5
1980.0,499.5
1969.0,499.5
1957.0,499.5
1945.0,499.5
1933.0,498.5
1922.0,498.5
1911.0,499.5
1900.0,499.5
1889.0,499.5
1878.0,500.5
1867.0,500.5
1856.0,501.5
1845.0,501.5
1834.0,501.5
1823.0,502.5
1813.0,502.5
1802.0,502.5
1790.0,503.5
1780.0,504.5
1770.0,505.5
1760.0,506.5
1750.0,507.5
1739.0,508.5
1736.0,510.5
1732.0,512.5
1728.0,514.5
1729.0,517.5
1731.0,520.5
1732.0,523.5
1733.0,526.5
1734.0,529.5
1736.0,533.5
1737.0,536.5
1738.0,539.5
1740.0,543.5
1742.0,547.5
1744.0,551.5
1746.0,555.5
1748.0,559.5
1750.0,563.5
1752.0,567.5
1754.0,571.5
1756.0,575.5
1758.0,579.5
1760.0,583.5
1762.0,587.5
1764.0,592.5
1766.0,596.5
1768.0,601.5
1771.0,605.5
1773.0,609.5
1775.0,614.5
1777.0,618.5
1779.0,623.5
1782.0,627.5
1784.0,632.5
1786.0,636.5
1788.0,641.5
1791.0,646.5
1793.0,650.5
1795.0,655.5
1798.0,660.5
1800.0,664.5
1803.0,669.5
1805.0,674.5
1807.0,679.5
1809.0,683.5
1811.0,687.5
1817.0,687.5
1823.0,688.5
1829.0,688.5
1835.0,688.5
1841.0,688.5
1848.0,688.5
1855.0,687.5
1862.0,686.5
1869.0,686.5
1876.5,685.5
1884.5,684.5
1891.5,683.5
1898.5,683.5
1905.5,683.0
1912.5,682.0
1921.0,681.0
1927.0,681.0
1934.0,681.0
1941.0,680.0
1948.0,680.0
1956.0,679.0
1963.0,679.0
1970.0,679.0
1978.0,679.0
1985.0,680.0
1992.0,681.0
1999.0,681.0
2006.0,682.0
2013.0,683.0
2020.0,683.0
2027.0,684.0
2034.0,685.0
2041.0,685.0
2048.0,686.0
2055.0,686.0
2063.0,687.0
2070.0,688.0
2077.0,688.0
2083.0,690.0
2090.0,691.0
2097.0,692.0
2104.0,694.0
2111.0,695.0
2118.0,696.0
2125.0,698.0
2129.0,699.0
2133.0,700.0
2137.0,702.0
2139.0,703.0
2141.0,704.0
2142.0,705.0
2155.0,708.0
2168.0,711.0
2171.0,713.0
2174.0,714.0
2177.0,716.0
2180.0,718.0
2182.0,722.0
2184.0,725.0
2185.0,726.0
2188.0,728.0
2190.0,730.0
2192.0,732.0
2194.0,734.0
2196.0,736.0
2198.0,739.0
2200.0,740.0
2202.0,742.0
2203.0,744.0
2205.0,746.0
2207.0,748.0
2209.0,749.0
2211.0,751.0
2212.0,753.0
2214.0,756.0
2216.0,758.0
2217.0,761.0
2219.0,763.0
2221.0,765.0
2222.0,768.0
2224.0,770.0
2225.0,772.0
2227.0,775.0
2229.0,777.0
2230.0,779.0
2232.0,782.0
2234.0,784.0
2235.0,787.0
2236.0,790.0
2237.0,793.0
2239.0,795.0
2240.0,798.0
2241.0,801.0
2243.0,804.0
2244.0,806.0
2246.0,809.0
2247.0,812.0
2254.5,819.5
2263.5,828.5
2271.5,836.5
2280.5,844.5
2289.5,852.5
2298.0,861.5
2307.5,869.5
2315.5,877.5
2324.5,886.5
2333.5,894.5
2342.0,903.5
2349.5,910.5
2356.5,917.5
2363.5,924.5
2370.5,930.5
2376.5,936.5
2383.5,942.5
2389.0,948.5
2396.5,954.5
2402.0,961.5
2408.5,967.5
2414.5,973.5
2421.0,980.5
2427.5,986.5
2433.0,992.5
2439.5,998.5
2446.5,1005.5
2452.0,1011.5
2458.5,1017.5
2464.0,1024.5
2470.5,1030.5
2476.0,1036.5
2482.5,1043.5
2490.5,1048.5
2495.5,1054.5
2501.0,1059.5
2507.5,1065.5
2512.5,1070.5
2518.5,1076.5
2524.0,1082.5
2529.0,1087.5
2535.5,1093.5
2541.5,1099.5
2547.5,1105.5
2552.5,1112.0
2564.5,1107.0
2577.0,1103.0
2589.0,1098.0
2602.0,1093.0
2614.0,1087.5
2627.0,1083.5
2639.0,1078.5
2652.0,1073.5
2663.0,1068.5
2674.0,1063.5
2685.0,1058.5
2697.0,1053.5
2708.0,1048.5
2719.0,1043.5
2730.0,1038.5
2742.0,1033.5
2752.0,1029.5
2762.0,1025.5
2772.0,1020.5
2782.0,1016.5
2791.0,1011.5
2800.0,1008.5
2809.0,1005.5
2818.0,1002.5
2826.0,1000.5
2834.0,999.5
2843.0,998.5
2851.0,996.5
2860.0,995.5
2867.0,993.5
2874.0,991.5
2881.0,990.5
2888.0,988.5
2895.0,986.5
2902.0,985.5
2909.0,983.0
2916.5,981.5
2923.5,979.5
2930.5,978.5
2938.5,976.5
2945.5,974.5
2952.5,973.5
2960.5,971.5
2967.5,969.5
2974.5,967.5
2981.5,967.5
2987.5,966.5
2994.5,965.5
3000.5,964.5
3007.5,966.5
3014.5,968.5
3021.5,970.5
3028.5,970.5
3036.5,970.5
3043.5,970.5
3050.0,970.5
3057.5,968.5
3063.5,966.5
3068.5,965.5
3075.5,963.5
3081.5,962.5
3087.5,961.5
3093.5,959.5
3100.5,958.5
3106.5,957.5
3112.5,955.5
3118.5,954.5
3125.5,953.5
3131.5,951.5
3137.5,950.5
3143.5,949.5
3149.5,948.5
3155.5,946.5
3161.5,945.5
3167.5,943.5
3173.0,941.5
3172.5,942.5
3171.5,942.5
